Year,CoC Number,CoC Name,Measures,Count
2016.0,4.0,4.0,27.0,1100.0
2016.0,4.0,4.0,28.0,0.0
2016.0,4.0,4.0,29.0,36.0
2016.0,4.0,4.0,30.0,36.0
2016.0,4.0,4.0,31.0,0.0
2016.0,4.0,4.0,32.0,113.0
2016.0,4.0,4.0,33.0,113.0
2016.0,4.0,4.0,34.0,0.0
2016.0,4.0,4.0,35.0,0.0
2016.0,4.0,4.0,36.0,9.0
2016.0,4.0,4.0,37.0,9.0
2016.0,4.0,4.0,38.0,13.0
2016.0,4.0,4.0,39.0,0.0
2016.0,4.0,4.0,40.0,0.0
2016.0,4.0,4.0,41.0,0.0
2016.0,5.0,9.0,0.0,7.0
2016.0,5.0,9.0,1.0,35.0
2016.0,5.0,9.0,2.0,25.0
2016.0,5.0,9.0,3.0,10.0
2016.0,5.0,9.0,4.0,120.0
2016.0,5.0,9.0,5.0,147.0
2016.0,5.0,9.0,6.0,2.0
2016.0,5.0,9.0,7.0,13.0
2016.0,5.0,9.0,8.0,15.0
2016.0,5.0,9.0,9.0,17.0
2016.0,5.0,9.0,10.0,3.0
2016.0,5.0,9.0,11.0,3.0
2016.0,5.0,9.0,12.0,0.0
2016.0,5.0,9.0,13.0,7.0
2016.0,5.0,9.0,14.0,14.0
2016.0,5.0,9.0,15.0,4.0
2016.0,5.0,9.0,16.0,10.0
2016.0,5.0,9.0,17.0,224.0
2016.0,5.0,9.0,18.0,77.0
2016.0,5.0,9.0,19.0,147.0
2016.0,5.0,9.0,20.0,0.0
2016.0,5.0,9.0,21.0,11.0
2016.0,5.0,9.0,22.0,11.0
2016.0,5.0,9.0,23.0,11.0
2016.0,5.0,9.0,24.0,3.0
2016.0,5.0,9.0,25.0,3.0
2016.0,5.0,9.0,26.0,0.0
2016.0,5.0,9.0,27.0,267.0
2016.0,5.0,9.0,28.0,0.0
2016.0,5.0,9.0,29.0,21.0
2016.0,5.0,9.0,30.0,21.0
2016.0,5.0,9.0,31.0,0.0
2016.0,5.0,9.0,32.0,43.0
2016.0,5.0,9.0,33.0,43.0
2016.0,5.0,9.0,34.0,0.0
2016.0,5.0,9.0,35.0,2.0
2016.0,5.0,9.0,36.0,2.0
2016.0,5.0,9.0,37.0,4.0
2016.0,5.0,9.0,38.0,6.0
2016.0,5.0,9.0,39.0,0.0
2016.0,5.0,9.0,40.0,0.0
2016.0,5.0,9.0,41.0,0.0
2016.0,6.0,8.0,0.0,156.0
2016.0,6.0,8.0,1.0,853.0
2016.0,6.0,8.0,2.0,823.0
2016.0,6.0,8.0,3.0,30.0
2016.0,6.0,8.0,4.0,3898.0
2016.0,6.0,8.0,5.0,2150.0
2016.0,6.0,8.0,6.0,69.0
2016.0,6.0,8.0,7.0,388.0
2016.0,6.0,8.0,8.0,457.0
2016.0,6.0,8.0,9.0,64.0
2016.0,6.0,8.0,10.0,108.0
2016.0,6.0,8.0,11.0,108.0
2016.0,6.0,8.0,12.0,0.0
2016.0,6.0,8.0,13.0,143.0
2016.0,6.0,8.0,14.0,338.0
2016.0,6.0,8.0,15.0,316.0
2016.0,6.0,8.0,16.0,22.0
2016.0,6.0,8.0,17.0,3660.0
2016.0,6.0,8.0,18.0,1683.0
2016.0,6.0,8.0,19.0,1977.0
2016.0,6.0,8.0,20.0,22.0
2016.0,6.0,8.0,21.0,170.0
2016.0,6.0,8.0,22.0,192.0
2016.0,6.0,8.0,23.0,40.0
2016.0,6.0,8.0,24.0,102.0
2016.0,6.0,8.0,25.0,102.0
2016.0,6.0,8.0,26.0,0.0
2016.0,6.0,8.0,27.0,6048.0
2016.0,6.0,8.0,28.0,13.0
2016.0,6.0,8.0,29.0,515.0
2016.0,6.0,8.0,30.0,507.0
2016.0,6.0,8.0,31.0,8.0
2016.0,6.0,8.0,32.0,2388.0
2016.0,6.0,8.0,33.0,2215.0
2016.0,6.0,8.0,34.0,173.0
2016.0,6.0,8.0,35.0,47.0
2016.0,6.0,8.0,36.0,218.0
2016.0,6.0,8.0,37.0,265.0
2016.0,6.0,8.0,38.0,24.0
2016.0,6.0,8.0,39.0,6.0
2016.0,6.0,8.0,40.0,6.0
2016.0,6.0,8.0,41.0,0.0
2016.0,7.0,0.0,0.0,35.0
2016.0,7.0,0.0,1.0,85.0
2016.0,7.0,0.0,2.0,75.0
2016.0,7.0,0.0,3.0,10.0
2016.0,7.0,0.0,4.0,445.0
2016.0,7.0,0.0,5.0,147.0
2016.0,7.0,0.0,6.0,0.0
2016.0,7.0,0.0,7.0,1.0
2016.0,7.0,0.0,8.0,1.0
2016.0,7.0,0.0,9.0,57.0
2016.0,7.0,0.0,10.0,35.0
2016.0,7.0,0.0,11.0,35.0
2016.0,7.0,0.0,12.0,0.0
2016.0,7.0,0.0,13.0,35.0
2016.0,7.0,0.0,14.0,79.0
2016.0,7.0,0.0,15.0,69.0
2016.0,7.0,0.0,16.0,10.0
2016.0,7.0,0.0,17.0,572.0
2016.0,7.0,0.0,18.0,425.0
2016.0,7.0,0.0,19.0,147.0
2016.0,7.0,0.0,20.0,0.0
2016.0,7.0,0.0,21.0,0.0
2016.0,7.0,0.0,22.0,0.0
2016.0,7.0,0.0,23.0,54.0
2016.0,7.0,0.0,24.0,35.0
2016.0,7.0,0.0,25.0,35.0
2016.0,7.0,0.0,26.0,0.0
2016.0,7.0,0.0,27.0,592.0
2016.0,7.0,0.0,28.0,0.0
2016.0,7.0,0.0,29.0,6.0
2016.0,7.0,0.0,30.0,6.0
2016.0,7.0,0.0,31.0,0.0
2016.0,7.0,0.0,32.0,20.0
2016.0,7.0,0.0,33.0,20.0
2016.0,7.0,0.0,34.0,0.0
2016.0,7.0,0.0,35.0,0.0
2016.0,7.0,0.0,36.0,1.0
2016.0,7.0,0.0,37.0,1.0
2016.0,7.0,0.0,38.0,3.0
2016.0,7.0,0.0,39.0,0.0
2016.0,7.0,0.0,40.0,0.0
2016.0,7.0,0.0,41.0,0.0
2016.0,8.0,10.0,0.0,0.0
2016.0,8.0,10.0,1.0,36.0
2016.0,8.0,10.0,2.0,36.0
2016.0,8.0,10.0,3.0,0.0
2016.0,8.0,10.0,4.0,204.0
2016.0,8.0,10.0,5.0,52.0
2016.0,8.0,10.0,6.0,12.0
2016.0,8.0,10.0,7.0,18.0
2016.0,8.0,10.0,8.0,30.0
2016.0,8.0,10.0,9.0,0.0
2016.0,8.0,10.0,10.0,0.0
2016.0,8.0,10.0,11.0,0.0
2016.0,8.0,10.0,12.0,0.0
2016.0,8.0,10.0,13.0,0.0
2016.0,8.0,10.0,14.0,36.0
2016.0,8.0,10.0,15.0,36.0
2016.0,8.0,10.0,16.0,0.0
2016.0,8.0,10.0,17.0,234.0
2016.0,8.0,10.0,18.0,182.0
2016.0,8.0,10.0,19.0,52.0
2016.0,8.0,10.0,20.0,12.0
2016.0,8.0,10.0,21.0,18.0
2016.0,8.0,10.0,22.0,30.0
2016.0,8.0,10.0,23.0,0.0
2016.0,8.0,10.0,24.0,0.0
2016.0,8.0,10.0,25.0,0.0
2016.0,8.0,10.0,26.0,0.0
2016.0,8.0,10.0,27.0,256.0
2016.0,8.0,10.0,28.0,0.0
2016.0,8.0,10.0,29.0,0.0
2016.0,8.0,10.0,30.0,0.0
2016.0,8.0,10.0,31.0,0.0
2016.0,8.0,10.0,32.0,22.0
2016.0,8.0,10.0,33.0,22.0
2016.0,8.0,10.0,34.0,0.0
2016.0,8.0,10.0,35.0,0.0
2016.0,8.0,10.0,36.0,0.0
2016.0,8.0,10.0,37.0,0.0
2016.0,8.0,10.0,38.0,0.0
2016.0,8.0,10.0,39.0,0.0
2016.0,8.0,10.0,40.0,0.0
2016.0,8.0,10.0,41.0,0.0
2016.0,9.0,6.0,0.0,56.0
2016.0,9.0,6.0,1.0,516.0
2016.0,9.0,6.0,2.0,511.0
2016.0,9.0,6.0,3.0,5.0
2016.0,9.0,6.0,4.0,3055.0
2016.0,9.0,6.0,5.0,976.0
2016.0,9.0,6.0,6.0,17.0
2016.0,9.0,6.0,7.0,222.0
2016.0,9.0,6.0,8.0,239.0
2016.0,9.0,6.0,9.0,523.0
2016.0,9.0,6.0,10.0,34.0
2016.0,9.0,6.0,11.0,34.0
2016.0,9.0,6.0,12.0,0.0
2016.0,9.0,6.0,13.0,56.0
2016.0,9.0,6.0,14.0,132.0
2016.0,9.0,6.0,15.0,127.0
2016.0,9.0,6.0,16.0,5.0
2016.0,9.0,6.0,17.0,2835.0
2016.0,9.0,6.0,18.0,1869.0
2016.0,9.0,6.0,19.0,966.0
2016.0,9.0,6.0,20.0,13.0
2016.0,9.0,6.0,21.0,149.0
2016.0,9.0,6.0,22.0,162.0
2016.0,9.0,6.0,23.0,376.0
2016.0,9.0,6.0,24.0,34.0
2016.0,9.0,6.0,25.0,34.0
2016.0,9.0,6.0,26.0,0.0
2016.0,9.0,6.0,27.0,4031.0
2016.0,9.0,6.0,28.0,0.0
2016.0,9.0,6.0,29.0,384.0
2016.0,9.0,6.0,30.0,384.0
2016.0,9.0,6.0,31.0,0.0
2016.0,9.0,6.0,32.0,1196.0
2016.0,9.0,6.0,33.0,1186.0
2016.0,9.0,6.0,34.0,10.0
2016.0,9.0,6.0,35.0,4.0
2016.0,9.0,6.0,36.0,73.0
2016.0,9.0,6.0,37.0,77.0
2016.0,9.0,6.0,38.0,147.0
2016.0,9.0,6.0,39.0,0.0
2016.0,9.0,6.0,40.0,0.0
2016.0,9.0,6.0,41.0,0.0
2016.0,10.0,2.0,0.0,1.0
2016.0,10.0,2.0,1.0,10.0
2016.0,10.0,2.0,2.0,10.0
2016.0,10.0,2.0,3.0,0.0
2016.0,10.0,2.0,4.0,80.0
2016.0,10.0,2.0,5.0,81.0
2016.0,10.0,2.0,6.0,0.0
2016.0,10.0,2.0,7.0,6.0
2016.0,10.0,2.0,8.0,6.0
2016.0,10.0,2.0,9.0,4.0
2016.0,10.0,2.0,10.0,1.0
2016.0,10.0,2.0,11.0,1.0
2016.0,10.0,2.0,12.0,0.0
2016.0,10.0,2.0,13.0,1.0
2016.0,10.0,2.0,14.0,6.0
2016.0,10.0,2.0,15.0,6.0
2016.0,10.0,2.0,16.0,0.0
2016.0,10.0,2.0,17.0,150.0
2016.0,10.0,2.0,18.0,74.0
2016.0,10.0,2.0,19.0,76.0
2016.0,10.0,2.0,20.0,0.0
2016.0,10.0,2.0,21.0,6.0
2016.0,10.0,2.0,22.0,6.0
2016.0,10.0,2.0,23.0,4.0
2016.0,10.0,2.0,24.0,1.0
2016.0,10.0,2.0,25.0,1.0
2016.0,10.0,2.0,26.0,0.0
2016.0,10.0,2.0,27.0,161.0
2016.0,10.0,2.0,28.0,0.0
2016.0,10.0,2.0,29.0,4.0
2016.0,10.0,2.0,30.0,4.0
2016.0,10.0,2.0,31.0,0.0
2016.0,10.0,2.0,32.0,11.0
2016.0,10.0,2.0,33.0,6.0
2016.0,10.0,2.0,34.0,5.0
2016.0,10.0,2.0,35.0,0.0
2016.0,10.0,2.0,36.0,0.0
2016.0,10.0,2.0,37.0,0.0
2016.0,10.0,2.0,38.0,0.0
2016.0,10.0,2.0,39.0,0.0
2016.0,10.0,2.0,40.0,0.0
2016.0,10.0,2.0,41.0,0.0
