Date,Overall Homeless,State,State_Name,unemploy_rate,employed_pop_rate,HomeValueIndex,MHHI,Poverty_Count,Poverty_Rate,Min_Rent
2016-02-29,7654.0,MD,Maryland,4.4,63.9,223072.5,78939.0,571499.0,10.0,833.0
2016-03-31,7617.0,MD,Maryland,4.3,63.9,223047.0,79102.0,570124.0,10.0,840.0
2016-04-30,7580.0,MD,Maryland,4.3,63.9,223146.5,79260.0,568793.0,10.0,847.0
2016-05-31,7543.0,MD,Maryland,4.3,63.9,223264.0,79423.0,567418.0,10.0,854.0
2016-06-30,7507.0,MD,Maryland,4.3,64.0,223707.0,79581.0,566087.0,10.0,860.0
2016-07-31,7469.0,MD,Maryland,4.2,64.0,224444.5,79744.0,564712.0,10.0,867.0
2016-08-31,7432.0,MD,Maryland,4.2,64.1,224581.5,79907.0,563337.0,10.0,874.0
2016-09-30,7396.0,MD,Maryland,4.3,64.2,224855.0,80064.0,562006.0,10.0,881.0
2016-10-31,7358.0,MD,Maryland,4.3,64.2,225048.5,80227.0,560630.0,9.0,888.0
2016-11-30,7322.0,MD,Maryland,4.2,64.3,225886.0,80385.0,559300.0,9.0,894.0
2016-12-31,7284.0,MD,Maryland,4.2,64.4,226538.5,80548.0,557924.0,9.0,901.0
2017-01-31,7247.0,MD,Maryland,4.2,64.5,226956.0,80711.0,556549.0,9.0,908.0
2017-02-28,7239.0,MD,Maryland,4.1,64.6,227111.0,80892.0,555189.0,9.0,909.0
2017-03-31,7230.0,MD,Maryland,4.1,64.8,227132.0,81093.0,553684.0,9.0,911.0
2017-04-30,7222.0,MD,Maryland,4.1,64.8,227943.0,81288.0,552227.0,9.0,912.0
2017-05-31,7213.0,MD,Maryland,4.0,64.9,228872.5,81489.0,550722.0,9.0,914.0
2017-06-30,7205.0,MD,Maryland,4.0,65.0,230157.0,81683.0,549265.0,9.0,915.0
2017-07-31,7196.0,MD,Maryland,4.0,65.0,231140.0,81884.0,547759.0,9.0,916.0
2017-08-31,7187.0,MD,Maryland,4.1,65.0,232008.5,82085.0,546254.0,9.0,918.0
2017-09-30,7179.0,MD,Maryland,4.1,65.0,232948.0,82279.0,544797.0,9.0,919.0
2017-10-31,7170.0,MD,Maryland,4.1,64.9,233796.5,82480.0,543292.0,9.0,921.0
2017-11-30,7161.0,MD,Maryland,4.1,64.8,235134.0,82674.0,541835.0,9.0,922.0
2017-12-31,7153.0,MD,Maryland,4.1,64.8,236382.0,82875.0,540329.0,9.0,924.0
2018-01-31,7144.0,MD,Maryland,4.1,64.8,237858.0,83076.0,538824.0,9.0,925.0
2018-02-28,7099.0,MD,Maryland,4.0,64.8,238878.5,83350.0,538739.0,9.0,923.0
2018-03-31,7050.0,MD,Maryland,4.0,64.9,239606.5,83653.0,538645.0,9.0,920.0
2018-04-30,7002.0,MD,Maryland,3.9,65.0,240096.0,83946.0,538554.0,9.0,918.0
2018-05-31,6952.0,MD,Maryland,3.9,65.0,240893.5,84249.0,538460.0,9.0,916.0
2018-06-30,6904.0,MD,Maryland,3.8,65.1,241668.5,84542.0,538369.0,9.0,913.0
2018-07-31,6855.0,MD,Maryland,3.8,65.1,242461.5,84845.0,538275.0,9.0,911.0
2018-08-31,6805.0,MD,Maryland,3.7,65.1,242737.0,85148.0,538181.0,9.0,909.0
2018-09-30,6757.0,MD,Maryland,3.7,65.1,243286.5,85442.0,538090.0,9.0,906.0
2018-10-31,6708.0,MD,Maryland,3.7,65.2,243556.0,85745.0,537996.0,9.0,904.0
2018-11-30,6660.0,MD,Maryland,3.7,65.3,244441.0,86038.0,537905.0,9.0,902.0
2018-12-31,6611.0,MD,Maryland,3.7,65.4,244843.0,86341.0,537811.0,9.0,899.0
2019-01-31,6561.0,MD,Maryland,3.7,65.6,245757.5,86644.0,537717.0,9.0,897.0
2019-02-28,6546.0,MD,Maryland,3.6,65.7,246434.0,,,,898.0
2019-03-31,6529.0,MD,Maryland,3.6,65.8,247113.0,,,,899.0
2019-04-30,6512.0,MD,Maryland,3.5,65.9,247496.5,,,,900.0
2019-05-31,6495.0,MD,Maryland,3.5,66.0,247645.0,,,,901.0
2019-06-30,6478.0,MD,Maryland,3.5,66.2,248039.5,,,,902.0
2019-07-31,6461.0,MD,Maryland,3.5,66.3,248437.5,,,,903.0
2019-08-31,6444.0,MD,Maryland,3.5,66.4,248500.0,,,,904.0
2019-09-30,6428.0,MD,Maryland,3.4,66.5,248190.0,,,,905.0
2019-10-31,6411.0,MD,Maryland,3.4,66.6,247735.5,,,,906.0
2019-11-30,6394.0,MD,Maryland,3.3,66.7,247780.5,,,,907.0
2019-12-31,6377.0,MD,Maryland,3.3,66.8,248400.0,,,,908.0
2020-01-31,6360.0,MD,Maryland,3.4,66.8,249603.0,,,,909.0
2007-01-31,2638.0,ME,Maine,4.6,63.6,167081.5,45832.0,155764.0,12.0,460.0
2007-02-28,2638.0,ME,Maine,4.6,63.6,167310.5,45877.0,156179.0,12.0,463.0
2007-03-31,2637.0,ME,Maine,4.6,63.4,167249.5,45927.0,156638.0,12.0,465.0
2007-04-30,2637.0,ME,Maine,4.6,63.3,166942.5,45975.0,157082.0,12.0,468.0
2007-05-31,2636.0,ME,Maine,4.6,63.1,166750.5,46025.0,157541.0,12.0,471.0
2007-06-30,2636.0,ME,Maine,4.7,63.0,166284.0,46073.0,157986.0,12.0,474.0
2007-07-31,2635.0,ME,Maine,4.7,62.9,165673.0,46123.0,158445.0,12.0,476.0
2007-08-31,2635.0,ME,Maine,4.8,62.8,165905.0,46173.0,158904.0,12.0,479.0
2007-09-30,2634.0,ME,Maine,4.8,62.9,166532.0,46221.0,159348.0,12.0,482.0
2007-10-31,2634.0,ME,Maine,4.8,62.9,167459.0,46271.0,159807.0,12.0,485.0
2007-11-30,2633.0,ME,Maine,4.8,63.0,167683.5,46319.0,160252.0,13.0,487.0
2007-12-31,2633.0,ME,Maine,4.7,63.0,167894.0,46369.0,160711.0,13.0,490.0
2008-01-31,2632.0,ME,Maine,4.6,63.1,168134.5,46419.0,161170.0,13.0,493.0
2008-02-29,2617.0,ME,Maine,4.6,63.1,168368.5,46363.0,161196.0,13.0,493.0
2008-03-31,2601.0,ME,Maine,4.7,63.1,168420.5,46302.0,161225.0,13.0,493.0
2008-04-30,2586.0,ME,Maine,4.8,63.0,167920.5,46244.0,161252.0,13.0,494.0
2008-05-31,2570.0,ME,Maine,4.9,63.0,167062.5,46184.0,161280.0,13.0,494.0
2008-06-30,2554.0,ME,Maine,5.1,62.9,165962.0,46126.0,161308.0,13.0,494.0
2008-07-31,2539.0,ME,Maine,5.3,62.7,164911.5,46065.0,161336.0,13.0,494.0
2008-08-31,2523.0,ME,Maine,5.5,62.5,164071.0,46005.0,161364.0,13.0,495.0
2008-09-30,2507.0,ME,Maine,5.7,62.3,163352.0,45947.0,161392.0,13.0,495.0
2008-10-31,2491.0,ME,Maine,6.1,61.9,162697.5,45887.0,161420.0,13.0,495.0
2008-11-30,2476.0,ME,Maine,6.5,61.6,162130.0,45828.0,161447.0,13.0,495.0
2008-12-31,2460.0,ME,Maine,7.0,61.2,161689.5,45768.0,161476.0,13.0,496.0
2009-01-31,2444.0,ME,Maine,7.5,60.9,161940.0,45708.0,161504.0,13.0,496.0
2009-02-28,2439.0,ME,Maine,7.9,60.6,162196.0,45721.0,162085.0,13.0,498.0
2009-03-31,2433.0,ME,Maine,8.3,60.4,162276.5,45736.0,162728.0,13.0,501.0
2009-04-30,2428.0,ME,Maine,8.5,60.2,161741.0,45750.0,163350.0,13.0,504.0
2009-05-31,2423.0,ME,Maine,8.5,60.1,159924.5,45765.0,163993.0,13.0,507.0
2009-06-30,2417.0,ME,Maine,8.6,60.0,158004.0,45780.0,164616.0,13.0,509.0
2009-07-31,2412.0,ME,Maine,8.5,59.9,155955.0,45794.0,165259.0,13.0,512.0
2009-08-31,2406.0,ME,Maine,8.5,59.8,155058.5,45809.0,165902.0,13.0,515.0
2009-09-30,2401.0,ME,Maine,8.5,59.7,154182.5,45823.0,166524.0,13.0,517.0
2009-10-31,2395.0,ME,Maine,8.6,59.6,153429.0,45838.0,167167.0,13.0,520.0
2009-11-30,2390.0,ME,Maine,8.6,59.5,152736.5,45852.0,167790.0,13.0,523.0
2009-12-31,2385.0,ME,Maine,8.7,59.5,152230.5,45867.0,168433.0,13.0,525.0
2010-01-31,2379.0,ME,Maine,8.7,59.6,151738.5,45882.0,169076.0,13.0,528.0
2010-02-28,2384.0,ME,Maine,8.7,59.7,151418.5,45903.0,170200.0,13.0,528.0
2010-03-31,2390.0,ME,Maine,8.7,59.8,151139.0,45927.0,171444.0,13.0,529.0
2010-04-30,2396.0,ME,Maine,8.6,59.4,151043.0,45950.0,172647.0,13.0,529.0
2010-05-31,2401.0,ME,Maine,8.5,59.5,150875.5,45973.0,173891.0,13.0,530.0
2010-06-30,2407.0,ME,Maine,8.3,59.5,150674.5,45996.0,175095.0,14.0,530.0
2010-07-31,2413.0,ME,Maine,8.3,59.5,150341.0,46020.0,176339.0,14.0,530.0
2010-08-31,2418.0,ME,Maine,8.3,59.5,150193.5,46043.0,177583.0,14.0,531.0
2010-09-30,2424.0,ME,Maine,8.3,59.5,149978.0,46066.0,178787.0,14.0,531.0
2010-10-31,2430.0,ME,Maine,8.3,59.5,149669.0,46090.0,180031.0,14.0,532.0
2010-11-30,2435.0,ME,Maine,8.2,59.6,149196.0,46113.0,181235.0,14.0,532.0
2010-12-31,2441.0,ME,Maine,8.1,59.6,148780.0,46136.0,182479.0,14.0,533.0
2011-01-31,2447.0,ME,Maine,8.1,59.7,148799.0,46160.0,183723.0,14.0,533.0
2011-02-28,2443.0,ME,Maine,8.0,59.7,148727.5,46213.0,183935.0,14.0,530.0
2011-03-31,2438.0,ME,Maine,7.9,59.7,148696.0,46273.0,184169.0,14.0,526.0
2011-04-30,2434.0,ME,Maine,7.8,59.6,148483.0,46330.0,184396.0,14.0,523.0
2011-05-31,2429.0,ME,Maine,7.8,59.6,148380.0,46389.0,184631.0,14.0,519.0
2011-06-30,2425.0,ME,Maine,7.8,59.6,148448.0,46446.0,184858.0,14.0,516.0
2011-07-31,2420.0,ME,Maine,7.8,59.6,148366.0,46505.0,185092.0,14.0,512.0
2011-08-31,2416.0,ME,Maine,7.7,59.7,148200.5,46564.0,185327.0,14.0,509.0
2011-09-30,2411.0,ME,Maine,7.6,59.8,147917.0,46621.0,185554.0,14.0,505.0
2011-10-31,2407.0,ME,Maine,7.5,59.9,147760.5,46681.0,185788.0,14.0,502.0
2011-11-30,2402.0,ME,Maine,7.4,60.0,147655.5,46738.0,186015.0,14.0,498.0
2011-12-31,2398.0,ME,Maine,7.3,60.0,147447.5,46797.0,186250.0,14.0,495.0
2012-01-31,2393.0,ME,Maine,7.2,60.0,147146.5,46856.0,186484.0,14.0,491.0
2012-02-29,2442.0,ME,Maine,7.2,60.0,146834.5,46875.0,186080.0,14.0,495.0
2012-03-31,2495.0,ME,Maine,7.2,60.0,146615.0,46895.0,185648.0,14.0,500.0
2012-04-30,2546.0,ME,Maine,7.2,60.0,146502.0,46915.0,185230.0,14.0,505.0
2012-05-31,2599.0,ME,Maine,7.3,60.0,146349.0,46935.0,184799.0,14.0,510.0
2012-06-30,2650.0,ME,Maine,7.3,60.0,146194.0,46955.0,184381.0,14.0,514.0
2012-07-31,2703.0,ME,Maine,7.2,60.0,146017.0,46975.0,183949.0,14.0,519.0
2012-08-31,2756.0,ME,Maine,7.2,60.1,146034.5,46995.0,183517.0,14.0,524.0
2012-09-30,2807.0,ME,Maine,7.2,60.1,146173.5,47015.0,183099.0,14.0,528.0
2012-10-31,2859.0,ME,Maine,7.1,60.2,146345.0,47035.0,182667.0,14.0,533.0
2012-11-30,2910.0,ME,Maine,7.1,60.2,146460.0,47055.0,182250.0,14.0,538.0
2012-12-31,2963.0,ME,Maine,7.1,60.3,146530.5,47075.0,181818.0,14.0,542.0
2013-01-31,3016.0,ME,Maine,7.1,60.3,146375.5,47095.0,181386.0,14.0,547.0
2013-02-28,2994.0,ME,Maine,7.0,60.3,146251.5,47270.0,181413.0,14.0,547.0
2013-03-31,2969.0,ME,Maine,7.0,60.4,146103.0,47465.0,181443.0,14.0,546.0
2013-04-30,2945.0,ME,Maine,6.9,60.4,146265.0,47652.0,181472.0,14.0,546.0
2013-05-31,2921.0,ME,Maine,6.8,60.6,146409.5,47847.0,181501.0,14.0,546.0
2013-06-30,2897.0,ME,Maine,6.7,60.7,146579.0,48034.0,181530.0,14.0,545.0
2013-07-31,2872.0,ME,Maine,6.7,60.7,146512.0,48229.0,181560.0,14.0,545.0
2013-08-31,2848.0,ME,Maine,6.6,60.8,146353.5,48423.0,181590.0,14.0,545.0
2013-09-30,2824.0,ME,Maine,6.5,60.7,146040.0,48611.0,181619.0,14.0,544.0
2013-10-31,2799.0,ME,Maine,6.4,60.7,145854.5,48805.0,181649.0,14.0,544.0
2013-11-30,2775.0,ME,Maine,6.3,60.7,145685.0,48993.0,181677.0,14.0,544.0
2013-12-31,2751.0,ME,Maine,6.2,60.6,145619.5,49187.0,181707.0,14.0,543.0
2014-01-31,2726.0,ME,Maine,6.1,60.6,145562.5,49381.0,181737.0,14.0,543.0
2014-02-28,2699.0,ME,Maine,6.0,60.6,145704.5,49537.0,180934.0,14.0,544.0
2014-03-31,2669.0,ME,Maine,5.9,60.5,145950.5,49710.0,180044.0,14.0,545.0
2014-04-30,2640.0,ME,Maine,5.8,60.5,146441.5,49878.0,179184.0,14.0,547.0
2014-05-31,2610.0,ME,Maine,5.7,60.5,146930.0,50051.0,178294.0,14.0,548.0
2014-06-30,2581.0,ME,Maine,5.6,60.5,147373.5,50219.0,177434.0,14.0,549.0
2014-07-31,2550.0,ME,Maine,5.5,60.5,147738.0,50392.0,176545.0,14.0,550.0
2014-08-31,2520.0,ME,Maine,5.4,60.5,147932.5,50565.0,175655.0,14.0,552.0
2014-09-30,2491.0,ME,Maine,5.3,60.5,148139.5,50732.0,174795.0,13.0,553.0
2014-10-31,2461.0,ME,Maine,5.2,60.5,148192.5,50905.0,173905.0,13.0,554.0
2014-11-30,2432.0,ME,Maine,5.2,60.5,148302.0,51073.0,173045.0,13.0,555.0
2014-12-31,2402.0,ME,Maine,5.0,60.4,148274.5,51246.0,172155.0,13.0,557.0
2015-01-31,2372.0,ME,Maine,4.9,60.4,146597.0,51419.0,171266.0,13.0,558.0
2015-02-28,2362.0,ME,Maine,4.8,60.4,146647.5,51535.0,170365.0,13.0,559.0
2015-03-31,2351.0,ME,Maine,4.7,60.4,146163.0,51663.0,169368.0,13.0,559.0
2015-04-30,2340.0,ME,Maine,4.6,60.3,147536.5,51786.0,168403.0,13.0,560.0
2015-05-31,2329.0,ME,Maine,4.5,60.3,147416.0,51914.0,167405.0,13.0,560.0
2015-06-30,2318.0,ME,Maine,4.4,60.3,148476.5,52038.0,166440.0,13.0,561.0
2015-07-31,2307.0,ME,Maine,4.3,60.2,149458.5,52166.0,165443.0,13.0,561.0
2015-08-31,2296.0,ME,Maine,4.2,60.1,150103.5,52294.0,164445.0,13.0,562.0
2015-09-30,2285.0,ME,Maine,4.1,60.1,150116.5,52418.0,163480.0,13.0,563.0
2015-10-31,2274.0,ME,Maine,4.1,60.1,149446.0,52546.0,162483.0,13.0,563.0
2015-11-30,2263.0,ME,Maine,4.0,60.2,149043.0,52670.0,161518.0,12.0,564.0
2015-12-31,2252.0,ME,Maine,4.0,60.3,149596.0,52798.0,160520.0,12.0,564.0
2016-01-31,2241.0,ME,Maine,4.0,60.4,149805.5,52926.0,159523.0,12.0,565.0
2016-02-29,2244.0,ME,Maine,3.9,60.6,149662.0,53168.0,158563.0,12.0,568.0
2016-03-31,2247.0,ME,Maine,3.9,60.7,149446.5,53427.0,157538.0,12.0,571.0
2016-04-30,2251.0,ME,Maine,3.9,60.8,150406.5,53677.0,156545.0,12.0,574.0
2016-05-31,2254.0,ME,Maine,3.8,60.9,150795.0,53936.0,155519.0,12.0,577.0
2016-06-30,2257.0,ME,Maine,3.8,61.0,150431.5,54186.0,154527.0,12.0,580.0
2016-07-31,2260.0,ME,Maine,3.8,61.1,149325.5,54445.0,153501.0,12.0,583.0
2016-08-31,2264.0,ME,Maine,3.7,61.2,148911.0,54703.0,152475.0,12.0,587.0
2016-09-30,2267.0,ME,Maine,3.7,61.2,149250.0,54954.0,151483.0,12.0,590.0
2016-10-31,2270.0,ME,Maine,3.7,61.3,150443.5,55212.0,150457.0,12.0,593.0
2016-11-30,2273.0,ME,Maine,3.6,61.3,151750.0,55463.0,149464.0,11.0,596.0
2016-12-31,2277.0,ME,Maine,3.5,61.4,151759.5,55721.0,148439.0,11.0,599.0
2017-01-31,2280.0,ME,Maine,3.5,61.4,151903.5,55980.0,147413.0,11.0,602.0
2017-02-28,2298.0,ME,Maine,3.4,61.5,152043.5,55949.0,147723.0,11.0,604.0
2017-03-31,2318.0,ME,Maine,3.4,61.5,153149.5,55915.0,148067.0,11.0,607.0
2017-04-30,2338.0,ME,Maine,3.4,61.6,154335.5,55882.0,148399.0,11.0,610.0
2017-05-31,2358.0,ME,Maine,3.4,61.6,156600.5,55848.0,148743.0,11.0,612.0
2017-06-30,2377.0,ME,Maine,3.4,61.5,158952.0,55815.0,149075.0,11.0,615.0
2017-07-31,2397.0,ME,Maine,3.4,61.5,160986.5,55781.0,149419.0,11.0,617.0
2017-08-31,2417.0,ME,Maine,3.4,61.5,162023.0,55747.0,149762.0,11.0,620.0
2017-09-30,2436.0,ME,Maine,3.4,61.4,162439.5,55714.0,150095.0,11.0,623.0
2017-10-31,2457.0,ME,Maine,3.3,61.3,162513.0,55680.0,150438.0,12.0,625.0
2017-11-30,2476.0,ME,Maine,3.2,61.3,162628.5,55647.0,150771.0,12.0,628.0
2017-12-31,2496.0,ME,Maine,3.1,61.3,163105.5,55613.0,151114.0,12.0,630.0
2018-01-31,2516.0,ME,Maine,3.0,61.3,163839.5,55579.0,151458.0,12.0,633.0
2018-02-28,2485.0,ME,Maine,2.9,61.3,164575.0,55828.0,150699.0,12.0,637.0
2018-03-31,2450.0,ME,Maine,2.9,61.4,165423.5,56104.0,149859.0,11.0,641.0
2018-04-30,2416.0,ME,Maine,3.0,61.4,166297.5,56370.0,149046.0,11.0,644.0
2018-05-31,2381.0,ME,Maine,3.1,61.4,167862.5,56646.0,148206.0,11.0,648.0
2018-06-30,2348.0,ME,Maine,3.2,61.3,168925.5,56913.0,147393.0,11.0,652.0
2018-07-31,2313.0,ME,Maine,3.2,61.2,170157.0,57188.0,146553.0,11.0,656.0
2018-08-31,2278.0,ME,Maine,3.3,61.1,170747.0,57464.0,145713.0,11.0,660.0
2018-09-30,2244.0,ME,Maine,3.3,61.1,171542.0,57730.0,144899.0,11.0,664.0
2018-10-31,2209.0,ME,Maine,3.2,61.0,172331.5,58006.0,144059.0,11.0,668.0
2018-11-30,2176.0,ME,Maine,3.2,61.0,173039.0,58273.0,143246.0,11.0,672.0
2018-12-31,2141.0,ME,Maine,3.1,61.0,173589.0,58548.0,142406.0,11.0,676.0
2019-01-31,2106.0,ME,Maine,3.0,61.0,173995.0,58824.0,141566.0,11.0,680.0
2019-02-28,2105.0,ME,Maine,2.8,60.9,174369.0,,,,677.0
2019-03-31,2105.0,ME,Maine,2.7,60.9,174184.5,,,,674.0
2019-04-30,2104.0,ME,Maine,2.6,60.8,174385.0,,,,670.0
2019-05-31,2103.0,ME,Maine,2.6,60.8,174453.5,,,,667.0
2019-06-30,2102.0,ME,Maine,2.6,60.8,175437.5,,,,664.0
2019-07-31,2102.0,ME,Maine,2.7,60.9,176192.0,,,,660.0
2019-08-31,2101.0,ME,Maine,2.7,60.9,177103.5,,,,657.0
2019-09-30,2100.0,ME,Maine,2.7,61.0,178193.0,,,,653.0
2019-10-31,2099.0,ME,Maine,2.7,61.0,179105.0,,,,650.0
2019-11-30,2099.0,ME,Maine,2.7,61.0,180588.5,,,,647.0
2019-12-31,2098.0,ME,Maine,2.8,61.0,182190.5,,,,643.0
2020-01-31,2097.0,ME,Maine,3.0,60.9,184198.0,,,,640.0
2007-01-31,28295.0,MI,Michigan,7.0,60.2,136243.5,47931.0,1370287.0,14.0,434.0
2007-02-28,28291.0,MI,Michigan,6.9,60.1,136012.0,47983.0,1372776.0,14.0,436.0
2007-03-31,28287.0,MI,Michigan,6.9,60.0,135770.5,48040.0,1375532.0,14.0,439.0
2007-04-30,28284.0,MI,Michigan,6.9,59.9,135506.5,48096.0,1378199.0,14.0,441.0
2007-05-31,28280.0,MI,Michigan,6.9,59.8,131579.0,48153.0,1380955.0,14.0,444.0
2007-06-30,28276.0,MI,Michigan,7.0,59.7,130712.0,48208.0,1383622.0,14.0,446.0
2007-07-31,28272.0,MI,Michigan,7.1,59.6,128915.0,48266.0,1386378.0,14.0,448.0
2007-08-31,28268.0,MI,Michigan,7.2,59.5,127780.0,48323.0,1389134.0,14.0,451.0
2007-09-30,28264.0,MI,Michigan,7.3,59.5,126917.0,48379.0,1391801.0,14.0,453.0
2007-10-31,28260.0,MI,Michigan,7.3,59.4,127009.0,48436.0,1394557.0,14.0,456.0
2007-11-30,28256.0,MI,Michigan,7.3,59.3,126355.5,48491.0,1397224.0,14.0,458.0
2007-12-31,28252.0,MI,Michigan,7.2,59.3,126294.5,48549.0,1399980.0,14.0,461.0
2008-01-31,28248.0,MI,Michigan,7.2,59.2,126234.5,48606.0,1402736.0,14.0,463.0
2008-02-29,27119.0,MI,Michigan,7.2,59.1,125693.0,48340.0,1415637.0,15.0,464.0
2008-03-31,25913.0,MI,Michigan,7.3,59.0,125083.0,48056.0,1429428.0,15.0,465.0
2008-04-30,24746.0,MI,Michigan,7.4,58.8,124305.0,47782.0,1442774.0,15.0,466.0
2008-05-31,23539.0,MI,Michigan,7.6,58.6,123378.0,47498.0,1456565.0,15.0,467.0
2008-06-30,22372.0,MI,Michigan,7.9,58.4,122252.0,47223.0,1469912.0,15.0,468.0
2008-07-31,21165.0,MI,Michigan,8.1,58.1,121076.5,46939.0,1483703.0,15.0,468.0
2008-08-31,19959.0,MI,Michigan,8.4,57.9,119506.5,46655.0,1497494.0,15.0,469.0
2008-09-30,18792.0,MI,Michigan,8.7,57.5,117286.5,46380.0,1510840.0,16.0,470.0
2008-10-31,17585.0,MI,Michigan,9.1,57.1,115695.0,46097.0,1524631.0,16.0,471.0
2008-11-30,16418.0,MI,Michigan,9.6,56.7,114131.0,45822.0,1537977.0,16.0,472.0
2008-12-31,15211.0,MI,Michigan,10.1,56.3,112818.0,45538.0,1551768.0,16.0,473.0
2009-01-31,14005.0,MI,Michigan,10.9,55.9,112005.0,45254.0,1565559.0,16.0,474.0
2009-02-28,13932.0,MI,Michigan,11.8,55.5,108436.0,45262.0,1569283.0,16.0,474.0
2009-03-31,13852.0,MI,Michigan,12.5,55.1,107956.0,45270.0,1573407.0,16.0,475.0
2009-04-30,13774.0,MI,Michigan,13.1,54.8,107401.0,45278.0,1577397.0,16.0,475.0
2009-05-31,13694.0,MI,Michigan,13.6,54.5,106440.0,45287.0,1581521.0,16.0,476.0
2009-06-30,13616.0,MI,Michigan,14.0,54.3,105471.0,45295.0,1585511.0,16.0,476.0
2009-07-31,13535.0,MI,Michigan,14.0,54.1,104565.0,45304.0,1589635.0,16.0,477.0
2009-08-31,13455.0,MI,Michigan,13.8,53.8,103634.0,45312.0,1593758.0,16.0,477.0
2009-09-30,13377.0,MI,Michigan,13.7,53.7,102788.0,45320.0,1597749.0,16.0,478.0
2009-10-31,13297.0,MI,Michigan,13.5,53.5,101831.0,45329.0,1601872.0,17.0,478.0
2009-11-30,13219.0,MI,Michigan,13.4,53.4,101035.0,45337.0,1605863.0,17.0,479.0
2009-12-31,13138.0,MI,Michigan,13.3,53.4,100301.0,45346.0,1609986.0,17.0,479.0
2010-01-31,13058.0,MI,Michigan,13.2,53.4,99923.0,45354.0,1614110.0,17.0,480.0
2010-02-28,13068.0,MI,Michigan,13.1,53.5,99728.0,45398.0,1619749.0,17.0,480.0
2010-03-31,13079.0,MI,Michigan,12.9,53.6,99633.0,45447.0,1625993.0,17.0,480.0
2010-04-30,13089.0,MI,Michigan,12.7,54.1,99691.0,45495.0,1632035.0,17.0,480.0
2010-05-31,13100.0,MI,Michigan,12.5,54.1,99965.0,45544.0,1638279.0,17.0,480.0
2010-06-30,13110.0,MI,Michigan,12.4,54.2,97882.0,45591.0,1644321.0,17.0,480.0
2010-07-31,13121.0,MI,Michigan,12.3,54.2,96769.0,45640.0,1650565.0,17.0,480.0
2010-08-31,13132.0,MI,Michigan,12.0,54.1,97164.0,45689.0,1656809.0,17.0,480.0
2010-09-30,13142.0,MI,Michigan,11.7,54.1,92682.0,45737.0,1662851.0,17.0,480.0
2010-10-31,13153.0,MI,Michigan,11.5,54.0,92132.0,45786.0,1669094.0,17.0,480.0
2010-11-30,13163.0,MI,Michigan,11.2,54.0,91841.0,45833.0,1675137.0,17.0,480.0
2010-12-31,13174.0,MI,Michigan,10.8,54.0,91688.0,45882.0,1681380.0,17.0,480.0
2011-01-31,13185.0,MI,Michigan,10.5,54.0,91049.0,45931.0,1687624.0,18.0,480.0
2011-02-28,13140.0,MI,Michigan,10.4,54.0,91044.0,45997.0,1686869.0,17.0,480.0
2011-03-31,13089.0,MI,Michigan,9.9,54.0,90770.0,46070.0,1686032.0,17.0,479.0
2011-04-30,13040.0,MI,Michigan,10.0,54.0,90700.0,46141.0,1685223.0,17.0,479.0
2011-05-31,12990.0,MI,Michigan,10.1,54.0,90695.0,46214.0,1684386.0,17.0,478.0
2011-06-30,12941.0,MI,Michigan,10.2,54.0,90855.0,46285.0,1683577.0,17.0,478.0
2011-07-31,12891.0,MI,Michigan,10.2,54.1,90660.0,46358.0,1682740.0,17.0,477.0
2011-08-31,12841.0,MI,Michigan,10.1,54.2,89932.0,46432.0,1681904.0,17.0,477.0
2011-09-30,12792.0,MI,Michigan,9.9,54.3,90307.0,46503.0,1681095.0,17.0,476.0
2011-10-31,12741.0,MI,Michigan,9.8,54.4,90369.5,46576.0,1680258.0,17.0,476.0
2011-11-30,12693.0,MI,Michigan,9.6,54.6,90278.5,46647.0,1679449.0,17.0,475.0
2011-12-31,12642.0,MI,Michigan,9.4,54.6,90147.0,46720.0,1678612.0,17.0,475.0
2012-01-31,12592.0,MI,Michigan,9.2,54.7,90568.0,46793.0,1677776.0,17.0,474.0
2012-02-29,12508.0,MI,Michigan,9.1,54.7,90331.0,46904.0,1675261.0,17.0,473.0
2012-03-31,12417.0,MI,Michigan,9.1,54.6,90742.0,47024.0,1672573.0,17.0,473.0
2012-04-30,12330.0,MI,Michigan,9.1,54.6,91232.0,47139.0,1669972.0,17.0,472.0
2012-05-31,12240.0,MI,Michigan,9.1,54.6,92188.0,47258.0,1667283.0,17.0,472.0
2012-06-30,12153.0,MI,Michigan,9.1,54.6,93185.0,47373.0,1664682.0,17.0,471.0
2012-07-31,12062.0,MI,Michigan,9.0,54.6,94541.0,47493.0,1661994.0,17.0,471.0
2012-08-31,11972.0,MI,Michigan,9.0,54.7,95528.0,47612.0,1659306.0,17.0,470.0
2012-09-30,11885.0,MI,Michigan,9.0,54.8,95713.0,47727.0,1656704.0,17.0,469.0
2012-10-31,11795.0,MI,Michigan,9.0,54.8,95555.0,47846.0,1654016.0,17.0,469.0
2012-11-30,11707.0,MI,Michigan,9.0,54.9,95369.0,47962.0,1651414.0,17.0,468.0
2012-12-31,11617.0,MI,Michigan,9.0,54.9,95344.0,48081.0,1648726.0,17.0,468.0
2013-01-31,11527.0,MI,Michigan,9.0,54.9,95960.0,48200.0,1646038.0,17.0,467.0
2013-02-28,11581.0,MI,Michigan,9.0,55.0,96741.0,48319.0,1640010.0,17.0,468.0
